dataset,k,dimension,trajectoryNumber,heightnew,nodecounts,leafnodes,depthmean,depthsd,radiusmean,radiussd,pointsmean,pointssd,disfathermean,disfathersd,fastest,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,slowest
KeggUndirect,1000,10,10000,2.375,2.676,0.87,1.6043,0.3328,0.0005780000000000001,0.0055521730000000005,1.1494,2.2758,0.0046,0.0603,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,10,10,50000,2.4,1.7502,0.5682,1.5216,0.2829,0.000241,0.002423978,1.7599,6.2442,0.0015,0.0336,13,15,14,2,7,10,3,6,0,1,4,5,8,9,11,12
KeggUndirect,50,10,50000,2.4,1.7502,0.5682,1.5216,0.2829,0.000241,0.002423978,1.7599,6.2442,0.0015,0.0336,14,15,13,7,10,2,6,3,0,1,4,5,8,9,11,12
KeggUndirect,100,10,50000,2.4,1.7502,0.5682,1.5216,0.2829,0.000241,0.002423978,1.7599,6.2442,0.0015,0.0336,14,10,7,13,15,2,6,3,0,1,4,5,8,9,11,12
KeggUndirect,200,10,50000,2.4,1.7502,0.5682,1.5216,0.2829,0.000241,0.002423978,1.7599,6.2442,0.0015,0.0336,7,10,2,6,3,13,0,1,4,5,8,9,11,12,14,15
KeggUndirect,400,10,50000,2.4,1.7502,0.5682,1.5216,0.2829,0.000241,0.002423978,1.7599,6.2442,0.0015,0.0336,14,7,10,13,15,2,6,3,0,1,4,5,8,9,11,12
KeggUndirect,600,10,50000,2.4,1.7502,0.5682,1.5216,0.2829,0.000241,0.002423978,1.7599,6.2442,0.0015,0.0336,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,800,10,50000,2.4,1.7502,0.5682,1.5216,0.2829,0.000241,0.002423978,1.7599,6.2442,0.0015,0.0336,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,1000,10,50000,2.4,1.7502,0.5682,1.5216,0.2829,0.000241,0.002423978,1.7599,6.2442,0.0015,0.0336,7,10,13,2,6,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,10,20,1000,2.6,2.73,0.93,1.7097,0.5744,0.002066875,0.004251225,1.0753,1.193,0.0447,0.1821,14,7,10,13,2,15,3,6,0,1,4,5,8,9,11,12
KeggUndirect,50,20,1000,2.6,2.73,0.93,1.7097,0.5744,0.002066875,0.004251225,1.0753,1.193,0.0447,0.1821,7,2,3,6,13,10,0,1,4,5,8,9,11,12,14,15
KeggUndirect,100,20,1000,2.6,2.73,0.93,1.7097,0.5744,0.002066875,0.004251225,1.0753,1.193,0.0447,0.1821,7,2,3,6,13,10,0,1,4,5,8,9,11,12,14,15
KeggUndirect,200,20,1000,2.6,2.73,0.93,1.7097,0.5744,0.002066875,0.004251225,1.0753,1.193,0.0447,0.1821,7,6,3,2,13,10,0,1,4,5,8,9,11,12,14,15
KeggUndirect,400,20,1000,2.6,2.73,0.93,1.7097,0.5744,0.002066875,0.004251225,1.0753,1.193,0.0447,0.1821,7,10,6,2,3,13,0,1,4,5,8,9,11,12,14,15
KeggUndirect,600,20,1000,2.6,2.73,0.93,1.7097,0.5744,0.002066875,0.004251225,1.0753,1.193,0.0447,0.1821,6,7,10,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,800,20,1000,2.6,2.73,0.93,1.7097,0.5744,0.002066875,0.004251225,1.0753,1.193,0.0447,0.1821,6,14,10,7,15,13,2,3,0,1,4,5,8,9,11,12
KeggUndirect,1000,20,1000,2.6,2.73,0.93,1.7097,0.5744,0.002066875,0.004251225,1.0753,1.193,0.0447,0.1821,6,7,10,14,15,13,2,3,0,1,4,5,8,9,11,12
KeggUndirect,10,20,5000,2.7142856,2.784,0.924,1.7087,0.4066,0.00144115,0.0076830959999999995,1.0823,1.8996,0.0087,0.0825,14,13,15,2,7,10,3,6,0,1,4,5,8,9,11,12
KeggUndirect,50,20,5000,2.7142856,2.784,0.924,1.7087,0.4066,0.00144115,0.0076830959999999995,1.0823,1.8996,0.0087,0.0825,7,10,2,3,6,13,0,1,4,5,8,9,11,12,14,15
KeggUndirect,100,20,5000,2.7142856,2.784,0.924,1.7087,0.4066,0.00144115,0.0076830959999999995,1.0823,1.8996,0.0087,0.0825,7,10,2,6,3,13,0,1,4,5,8,9,11,12,14,15
KeggUndirect,200,20,5000,2.7142856,2.784,0.924,1.7087,0.4066,0.00144115,0.0076830959999999995,1.0823,1.8996,0.0087,0.0825,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,400,20,5000,2.7142856,2.784,0.924,1.7087,0.4066,0.00144115,0.0076830959999999995,1.0823,1.8996,0.0087,0.0825,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,600,20,5000,2.7142856,2.784,0.924,1.7087,0.4066,0.00144115,0.0076830959999999995,1.0823,1.8996,0.0087,0.0825,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,800,20,5000,2.7142856,2.784,0.924,1.7087,0.4066,0.00144115,0.0076830959999999995,1.0823,1.8996,0.0087,0.0825,7,6,10,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,1000,20,5000,2.7142856,2.784,0.924,1.7087,0.4066,0.00144115,0.0076830959999999995,1.0823,1.8996,0.0087,0.0825,14,7,6,10,15,2,13,3,0,1,4,5,8,9,11,12
KeggUndirect,10,20,10000,2.375,2.562,0.846,1.6104,0.3269,0.000944,0.0056626590000000004,1.182,2.9797,0.0049,0.0611,14,13,15,2,10,7,3,6,0,1,4,5,8,9,11,12
KeggUndirect,50,20,10000,2.375,2.562,0.846,1.6104,0.3269,0.000944,0.0056626590000000004,1.182,2.9797,0.0049,0.0611,7,10,2,3,6,13,0,1,4,5,8,9,11,12,14,15
KeggUndirect,100,20,10000,2.375,2.562,0.846,1.6104,0.3269,0.000944,0.0056626590000000004,1.182,2.9797,0.0049,0.0611,7,10,2,3,6,13,0,1,4,5,8,9,11,12,14,15
KeggUndirect,200,20,10000,2.375,2.562,0.846,1.6104,0.3269,0.000944,0.0056626590000000004,1.182,2.9797,0.0049,0.0611,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,400,20,10000,2.375,2.562,0.846,1.6104,0.3269,0.000944,0.0056626590000000004,1.182,2.9797,0.0049,0.0611,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,600,20,10000,2.375,2.562,0.846,1.6104,0.3269,0.000944,0.0056626590000000004,1.182,2.9797,0.0049,0.0611,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,800,20,10000,2.375,2.562,0.846,1.6104,0.3269,0.000944,0.0056626590000000004,1.182,2.9797,0.0049,0.0611,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,1000,20,10000,2.375,2.562,0.846,1.6104,0.3269,0.000944,0.0056626590000000004,1.182,2.9797,0.0049,0.0611,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,10,20,50000,2.6,1.794,0.5904,1.544,0.2863,0.000552,0.0024995860000000003,1.6938,5.848,0.0017,0.033,13,14,15,2,10,7,3,6,0,1,4,5,8,9,11,12
KeggUndirect,50,20,50000,2.6,1.794,0.5904,1.544,0.2863,0.000552,0.0024995860000000003,1.6938,5.848,0.0017,0.033,7,10,2,13,6,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,100,20,50000,2.6,1.794,0.5904,1.544,0.2863,0.000552,0.0024995860000000003,1.6938,5.848,0.0017,0.033,7,10,2,13,6,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,200,20,50000,2.6,1.794,0.5904,1.544,0.2863,0.000552,0.0024995860000000003,1.6938,5.848,0.0017,0.033,7,10,2,13,6,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,400,20,50000,2.6,1.794,0.5904,1.544,0.2863,0.000552,0.0024995860000000003,1.6938,5.848,0.0017,0.033,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,600,20,50000,2.6,1.794,0.5904,1.544,0.2863,0.000552,0.0024995860000000003,1.6938,5.848,0.0017,0.033,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,800,20,50000,2.6,1.794,0.5904,1.544,0.2863,0.000552,0.0024995860000000003,1.6938,5.848,0.0017,0.033,7,10,2,13,6,3,0,1,4,5,8,9,11,12,14,15
KeggUndirect,1000,20,50000,2.6,1.794,0.5904,1.544,0.2863,0.000552,0.0024995860000000003,1.6938,5.848,0.0017,0.033,7,10,2,13,6,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,10,23,53400,2.5,1.051123596,0.3466,1.5436,0.3097,0.001867639,0.014563488000000001,2.8849,13.5396,0.0024,0.0273,13,14,3,10,2,6,7,15,0,1,4,5,8,9,11,12
KeggDirected,50,23,53400,2.5,1.051123596,0.3466,1.5436,0.3097,0.001867639,0.014563488000000001,2.8849,13.5396,0.0024,0.0273,14,10,7,6,15,3,13,2,0,1,4,5,8,9,11,12
KeggDirected,100,23,53400,2.5,1.051123596,0.3466,1.5436,0.3097,0.001867639,0.014563488000000001,2.8849,13.5396,0.0024,0.0273,7,10,13,6,2,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,200,23,53400,2.5,1.051123596,0.3466,1.5436,0.3097,0.001867639,0.014563488000000001,2.8849,13.5396,0.0024,0.0273,7,10,2,6,3,13,0,1,4,5,8,9,11,12,14,15
KeggDirected,400,23,53400,2.5,1.051123596,0.3466,1.5436,0.3097,0.001867639,0.014563488000000001,2.8849,13.5396,0.0024,0.0273,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,600,23,53400,2.5,1.051123596,0.3466,1.5436,0.3097,0.001867639,0.014563488000000001,2.8849,13.5396,0.0024,0.0273,7,10,2,13,6,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,800,23,53400,2.5,1.051123596,0.3466,1.5436,0.3097,0.001867639,0.014563488000000001,2.8849,13.5396,0.0024,0.0273,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,1000,23,53400,2.5,1.051123596,0.3466,1.5436,0.3097,0.001867639,0.014563488000000001,2.8849,13.5396,0.0024,0.0273,7,10,2,6,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,10,2,1000,2.6,3.42,1.14,1.5368,0.4568,0.017969218000000002,0.0424606,0.8772,0.7479,0.027999999999999997,0.1182,2,7,3,10,6,13,14,15,0,1,4,5,8,9,11,12
KeggDirected,50,2,1000,2.6,3.42,1.14,1.5368,0.4568,0.017969218000000002,0.0424606,0.8772,0.7479,0.027999999999999997,0.1182,6,3,7,14,2,13,10,15,0,1,4,5,8,9,11,12
KeggDirected,100,2,1000,2.6,3.42,1.14,1.5368,0.4568,0.017969218000000002,0.0424606,0.8772,0.7479,0.027999999999999997,0.1182,6,3,14,7,2,10,13,15,0,1,4,5,8,9,11,12
KeggDirected,200,2,1000,2.6,3.42,1.14,1.5368,0.4568,0.017969218000000002,0.0424606,0.8772,0.7479,0.027999999999999997,0.1182,6,14,7,13,2,15,10,3,0,1,4,5,8,9,11,12
KeggDirected,400,2,1000,2.6,3.42,1.14,1.5368,0.4568,0.017969218000000002,0.0424606,0.8772,0.7479,0.027999999999999997,0.1182,6,10,14,7,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,600,2,1000,2.6,3.42,1.14,1.5368,0.4568,0.017969218000000002,0.0424606,0.8772,0.7479,0.027999999999999997,0.1182,6,14,15,13,10,7,2,3,0,1,4,5,8,9,11,12
KeggDirected,800,2,1000,2.6,3.42,1.14,1.5368,0.4568,0.017969218000000002,0.0424606,0.8772,0.7479,0.027999999999999997,0.1182,6,15,14,7,10,13,2,3,0,1,4,5,8,9,11,12
KeggDirected,1000,2,1000,2.6,3.42,1.14,1.5368,0.4568,0.017969218000000002,0.0424606,0.8772,0.7479,0.027999999999999997,0.1182,6,14,15,7,10,13,2,3,0,1,4,5,8,9,11,12
KeggDirected,10,2,5000,2.142857,3.234,1.026,1.482,0.3174,0.007908127,0.024245451,0.9747,1.4397,0.009000000000000001,0.0539,13,14,15,6,10,2,3,7,0,1,4,5,8,9,11,12
KeggDirected,50,2,5000,2.142857,3.234,1.026,1.482,0.3174,0.007908127,0.024245451,0.9747,1.4397,0.009000000000000001,0.0539,14,7,10,13,6,2,15,3,0,1,4,5,8,9,11,12
KeggDirected,100,2,5000,2.142857,3.234,1.026,1.482,0.3174,0.007908127,0.024245451,0.9747,1.4397,0.009000000000000001,0.0539,14,6,7,10,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,200,2,5000,2.142857,3.234,1.026,1.482,0.3174,0.007908127,0.024245451,0.9747,1.4397,0.009000000000000001,0.0539,14,7,6,10,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,400,2,5000,2.142857,3.234,1.026,1.482,0.3174,0.007908127,0.024245451,0.9747,1.4397,0.009000000000000001,0.0539,14,6,7,10,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,600,2,5000,2.142857,3.234,1.026,1.482,0.3174,0.007908127,0.024245451,0.9747,1.4397,0.009000000000000001,0.0539,6,14,7,10,13,2,15,3,0,1,4,5,8,9,11,12
KeggDirected,800,2,5000,2.142857,3.234,1.026,1.482,0.3174,0.007908127,0.024245451,0.9747,1.4397,0.009000000000000001,0.0539,6,14,10,7,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,1000,2,5000,2.142857,3.234,1.026,1.482,0.3174,0.007908127,0.024245451,0.9747,1.4397,0.009000000000000001,0.0539,6,14,7,10,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,10,2,10000,2.0,2.883,0.8909999999999999,1.3918,0.278,0.005479595,0.013601106000000002,1.1223,2.1069999999999998,0.0048,0.0145,13,14,15,3,10,2,7,6,0,1,4,5,8,9,11,12
KeggDirected,50,2,10000,2.0,2.883,0.8909999999999999,1.3918,0.278,0.005479595,0.013601106000000002,1.1223,2.1069999999999998,0.0048,0.0145,14,13,7,10,6,15,3,2,0,1,4,5,8,9,11,12
KeggDirected,100,2,10000,2.0,2.883,0.8909999999999999,1.3918,0.278,0.005479595,0.013601106000000002,1.1223,2.1069999999999998,0.0048,0.0145,14,13,7,10,6,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,200,2,10000,2.0,2.883,0.8909999999999999,1.3918,0.278,0.005479595,0.013601106000000002,1.1223,2.1069999999999998,0.0048,0.0145,14,7,10,13,6,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,400,2,10000,2.0,2.883,0.8909999999999999,1.3918,0.278,0.005479595,0.013601106000000002,1.1223,2.1069999999999998,0.0048,0.0145,6,7,10,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,600,2,10000,2.0,2.883,0.8909999999999999,1.3918,0.278,0.005479595,0.013601106000000002,1.1223,2.1069999999999998,0.0048,0.0145,6,7,10,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,800,2,10000,2.0,2.883,0.8909999999999999,1.3918,0.278,0.005479595,0.013601106000000002,1.1223,2.1069999999999998,0.0048,0.0145,14,6,7,10,13,2,15,3,0,1,4,5,8,9,11,12
KeggDirected,1000,2,10000,2.0,2.883,0.8909999999999999,1.3918,0.278,0.005479595,0.013601106000000002,1.1223,2.1069999999999998,0.0048,0.0145,14,6,10,7,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,10,2,50000,1.7,2.0634,0.5814,1.2830000000000001,0.2258,0.002806802,0.005921168,1.72,6.0878,0.0029,0.0081,13,15,14,3,2,7,6,10,0,1,4,5,8,9,11,12
KeggDirected,50,2,50000,1.7,2.0634,0.5814,1.2830000000000001,0.2258,0.002806802,0.005921168,1.72,6.0878,0.0029,0.0081,14,13,15,10,7,6,3,2,0,1,4,5,8,9,11,12
KeggDirected,100,2,50000,1.7,2.0634,0.5814,1.2830000000000001,0.2258,0.002806802,0.005921168,1.72,6.0878,0.0029,0.0081,14,13,15,7,10,6,2,3,0,1,4,5,8,9,11,12
KeggDirected,200,2,50000,1.7,2.0634,0.5814,1.2830000000000001,0.2258,0.002806802,0.005921168,1.72,6.0878,0.0029,0.0081,14,7,10,6,13,2,15,3,0,1,4,5,8,9,11,12
KeggDirected,400,2,50000,1.7,2.0634,0.5814,1.2830000000000001,0.2258,0.002806802,0.005921168,1.72,6.0878,0.0029,0.0081,14,7,10,6,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,600,2,50000,1.7,2.0634,0.5814,1.2830000000000001,0.2258,0.002806802,0.005921168,1.72,6.0878,0.0029,0.0081,14,13,7,10,6,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,800,2,50000,1.7,2.0634,0.5814,1.2830000000000001,0.2258,0.002806802,0.005921168,1.72,6.0878,0.0029,0.0081,14,7,10,6,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,1000,2,50000,1.7,2.0634,0.5814,1.2830000000000001,0.2258,0.002806802,0.005921168,1.72,6.0878,0.0029,0.0081,14,13,7,10,6,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,10,10,1000,3.2,3.51,1.17,1.7282,0.5931,0.022077307,0.053676977,0.8547,0.7052,0.0326,0.1185,14,2,10,7,13,3,6,15,0,1,4,5,8,9,11,12
KeggDirected,50,10,1000,3.2,3.51,1.17,1.7282,0.5931,0.022077307,0.053676977,0.8547,0.7052,0.0326,0.1185,7,3,6,2,13,10,0,1,4,5,8,9,11,12,14,15
KeggDirected,100,10,1000,3.2,3.51,1.17,1.7282,0.5931,0.022077307,0.053676977,0.8547,0.7052,0.0326,0.1185,7,6,3,2,13,10,0,1,4,5,8,9,11,12,14,15
KeggDirected,200,10,1000,3.2,3.51,1.17,1.7282,0.5931,0.022077307,0.053676977,0.8547,0.7052,0.0326,0.1185,6,7,3,2,10,13,0,1,4,5,8,9,11,12,14,15
KeggDirected,400,10,1000,3.2,3.51,1.17,1.7282,0.5931,0.022077307,0.053676977,0.8547,0.7052,0.0326,0.1185,6,7,3,10,2,13,0,1,4,5,8,9,11,12,14,15
KeggDirected,600,10,1000,3.2,3.51,1.17,1.7282,0.5931,0.022077307,0.053676977,0.8547,0.7052,0.0326,0.1185,6,10,7,14,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,800,10,1000,3.2,3.51,1.17,1.7282,0.5931,0.022077307,0.053676977,0.8547,0.7052,0.0326,0.1185,6,14,10,7,15,13,2,3,0,1,4,5,8,9,11,12
KeggDirected,1000,10,1000,3.2,3.51,1.17,1.7282,0.5931,0.022077307,0.053676977,0.8547,0.7052,0.0326,0.1185,6,14,15,10,7,13,2,3,0,1,4,5,8,9,11,12
KeggDirected,10,10,5000,2.2857144,3.114,1.038,1.5607,0.3602,0.008781315999999999,0.022451433,0.9634,1.6855,0.0064,0.024,14,13,2,15,3,10,7,6,0,1,4,5,8,9,11,12
KeggDirected,50,10,5000,2.2857144,3.114,1.038,1.5607,0.3602,0.008781315999999999,0.022451433,0.9634,1.6855,0.0064,0.024,7,10,6,3,13,2,0,1,4,5,8,9,11,12,14,15
KeggDirected,100,10,5000,2.2857144,3.114,1.038,1.5607,0.3602,0.008781315999999999,0.022451433,0.9634,1.6855,0.0064,0.024,7,10,6,2,3,13,0,1,4,5,8,9,11,12,14,15
KeggDirected,200,10,5000,2.2857144,3.114,1.038,1.5607,0.3602,0.008781315999999999,0.022451433,0.9634,1.6855,0.0064,0.024,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,400,10,5000,2.2857144,3.114,1.038,1.5607,0.3602,0.008781315999999999,0.022451433,0.9634,1.6855,0.0064,0.024,7,6,10,13,2,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,600,10,5000,2.2857144,3.114,1.038,1.5607,0.3602,0.008781315999999999,0.022451433,0.9634,1.6855,0.0064,0.024,7,6,10,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,800,10,5000,2.2857144,3.114,1.038,1.5607,0.3602,0.008781315999999999,0.022451433,0.9634,1.6855,0.0064,0.024,6,7,10,13,2,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,1000,10,5000,2.2857144,3.114,1.038,1.5607,0.3602,0.008781315999999999,0.022451433,0.9634,1.6855,0.0064,0.024,6,14,7,10,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,10,10,10000,2.375,2.844,0.9420000000000001,1.4837,0.3406,0.006696028000000001,0.014429211,1.0616,2.1587,0.005,0.0184,14,13,15,3,2,10,7,6,0,1,4,5,8,9,11,12
KeggDirected,50,10,10000,2.375,2.844,0.9420000000000001,1.4837,0.3406,0.006696028000000001,0.014429211,1.0616,2.1587,0.005,0.0184,7,10,6,3,2,13,0,1,4,5,8,9,11,12,14,15
KeggDirected,100,10,10000,2.375,2.844,0.9420000000000001,1.4837,0.3406,0.006696028000000001,0.014429211,1.0616,2.1587,0.005,0.0184,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,200,10,10000,2.375,2.844,0.9420000000000001,1.4837,0.3406,0.006696028000000001,0.014429211,1.0616,2.1587,0.005,0.0184,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,400,10,10000,2.375,2.844,0.9420000000000001,1.4837,0.3406,0.006696028000000001,0.014429211,1.0616,2.1587,0.005,0.0184,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,600,10,10000,2.375,2.844,0.9420000000000001,1.4837,0.3406,0.006696028000000001,0.014429211,1.0616,2.1587,0.005,0.0184,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,800,10,10000,2.375,2.844,0.9420000000000001,1.4837,0.3406,0.006696028000000001,0.014429211,1.0616,2.1587,0.005,0.0184,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,1000,10,10000,2.375,2.844,0.9420000000000001,1.4837,0.3406,0.006696028000000001,0.014429211,1.0616,2.1587,0.005,0.0184,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,10,10,50000,2.7,1.7316,0.5724,1.4737,0.3049,0.003101071,0.006879751999999999,1.7469999999999999,11.7835,0.0025,0.0097,14,13,2,7,10,3,15,6,0,1,4,5,8,9,11,12
KeggDirected,50,10,50000,2.7,1.7316,0.5724,1.4737,0.3049,0.003101071,0.006879751999999999,1.7469999999999999,11.7835,0.0025,0.0097,14,7,10,6,3,13,2,15,0,1,4,5,8,9,11,12
KeggDirected,100,10,50000,2.7,1.7316,0.5724,1.4737,0.3049,0.003101071,0.006879751999999999,1.7469999999999999,11.7835,0.0025,0.0097,14,7,10,6,13,2,15,3,0,1,4,5,8,9,11,12
KeggDirected,200,10,50000,2.7,1.7316,0.5724,1.4737,0.3049,0.003101071,0.006879751999999999,1.7469999999999999,11.7835,0.0025,0.0097,10,7,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,400,10,50000,2.7,1.7316,0.5724,1.4737,0.3049,0.003101071,0.006879751999999999,1.7469999999999999,11.7835,0.0025,0.0097,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,600,10,50000,2.7,1.7316,0.5724,1.4737,0.3049,0.003101071,0.006879751999999999,1.7469999999999999,11.7835,0.0025,0.0097,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,800,10,50000,2.7,1.7316,0.5724,1.4737,0.3049,0.003101071,0.006879751999999999,1.7469999999999999,11.7835,0.0025,0.0097,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,1000,10,50000,2.7,1.7316,0.5724,1.4737,0.3049,0.003101071,0.006879751999999999,1.7469999999999999,11.7835,0.0025,0.0097,7,10,6,13,2,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,10,20,1000,2.6,3.54,1.2,1.725,0.5489999999999999,0.021865861,0.05300641,0.8333,0.8135,0.0318,0.1171,14,2,10,7,13,3,6,15,0,1,4,5,8,9,11,12
KeggDirected,50,20,1000,2.6,3.54,1.2,1.725,0.5489999999999999,0.021865861,0.05300641,0.8333,0.8135,0.0318,0.1171,7,2,6,3,13,10,0,1,4,5,8,9,11,12,14,15
KeggDirected,100,20,1000,2.6,3.54,1.2,1.725,0.5489999999999999,0.021865861,0.05300641,0.8333,0.8135,0.0318,0.1171,7,6,3,2,13,10,0,1,4,5,8,9,11,12,14,15
KeggDirected,200,20,1000,2.6,3.54,1.2,1.725,0.5489999999999999,0.021865861,0.05300641,0.8333,0.8135,0.0318,0.1171,7,6,3,2,10,13,0,1,4,5,8,9,11,12,14,15
KeggDirected,400,20,1000,2.6,3.54,1.2,1.725,0.5489999999999999,0.021865861,0.05300641,0.8333,0.8135,0.0318,0.1171,6,7,10,3,2,13,0,1,4,5,8,9,11,12,14,15
KeggDirected,600,20,1000,2.6,3.54,1.2,1.725,0.5489999999999999,0.021865861,0.05300641,0.8333,0.8135,0.0318,0.1171,6,10,7,14,2,15,3,13,0,1,4,5,8,9,11,12
KeggDirected,800,20,1000,2.6,3.54,1.2,1.725,0.5489999999999999,0.021865861,0.05300641,0.8333,0.8135,0.0318,0.1171,6,14,7,10,15,13,2,3,0,1,4,5,8,9,11,12
KeggDirected,1000,20,1000,2.6,3.54,1.2,1.725,0.5489999999999999,0.021865861,0.05300641,0.8333,0.8135,0.0318,0.1171,6,7,10,14,13,15,2,3,0,1,4,5,8,9,11,12
KeggDirected,10,20,5000,2.7142856,2.76,0.924,1.5427,0.4022,0.010477275999999999,0.023855442,1.0823,3.1087,0.0072,0.0255,14,2,13,7,10,15,3,6,0,1,4,5,8,9,11,12
KeggDirected,50,20,5000,2.7142856,2.76,0.924,1.5427,0.4022,0.010477275999999999,0.023855442,1.0823,3.1087,0.0072,0.0255,7,10,2,6,3,13,0,1,4,5,8,9,11,12,14,15
KeggDirected,100,20,5000,2.7142856,2.76,0.924,1.5427,0.4022,0.010477275999999999,0.023855442,1.0823,3.1087,0.0072,0.0255,7,10,2,6,3,13,0,1,4,5,8,9,11,12,14,15
KeggDirected,200,20,5000,2.7142856,2.76,0.924,1.5427,0.4022,0.010477275999999999,0.023855442,1.0823,3.1087,0.0072,0.0255,7,10,6,2,3,13,0,1,4,5,8,9,11,12,14,15
KeggDirected,400,20,5000,2.7142856,2.76,0.924,1.5427,0.4022,0.010477275999999999,0.023855442,1.0823,3.1087,0.0072,0.0255,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,600,20,5000,2.7142856,2.76,0.924,1.5427,0.4022,0.010477275999999999,0.023855442,1.0823,3.1087,0.0072,0.0255,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,800,20,5000,2.7142856,2.76,0.924,1.5427,0.4022,0.010477275999999999,0.023855442,1.0823,3.1087,0.0072,0.0255,7,10,6,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,1000,20,5000,2.7142856,2.76,0.924,1.5427,0.4022,0.010477275999999999,0.023855442,1.0823,3.1087,0.0072,0.0255,7,6,10,2,13,3,0,1,4,5,8,9,11,12,14,15
KeggDirected,10,20,10000,2.5,2.8710000000000004,0.951,1.5091,0.3592,0.0074519980000000005,0.016468661000000002,1.0515,2.0677,0.0053,0.0188,14,13,15,10,2,7,3,6,0,1,4,5,8,9,11,12
KeggDirected,50,20,10000,2.5,2.8710000000000004,0.951,1.5091,0.3592,0.0074519980000000005,0.016468661000000002,1.0515,2.0677,0.0053,0.0188,7,10,2,3,6,13,0,1,4,5,8,9,11,12,14,15
